城市,日期,最高温度,最低温度,白天天气状况,晚间天气状况,风向,风力,风速(公里/小时),相对湿度,降水量,紫外线强度指数,能见度(公里)
毕节,2020-01-07,15,5,多云,阴,无持续风向,1-2,2,88,0.0,0,24
毕节,2020-01-08,15,5,多云,阴,无持续风向,1-2,1,97,0.0,4,20
毕节,2020-01-09,19,4,多云,阴,无持续风向,1-2,8,89,0.0,4,18
毕节,2020-01-10,8,2,小雨,小雨,无持续风向,1-2,8,83,0.0,2,24
六盘水,2020-01-04,15,7,多云,阴,东南风,1-2,6,96,0.0,3,14
六盘水,2020-01-05,18,7,多云,小雨,东南风,1-2,8,98,0.0,1,2
六盘水,2020-01-06,16,3,小雨,阴,东南风,1-2,2,86,0.0,2,22
六盘水,2020-01-07,17,6,多云,阴,东南风,1-2,7,97,0.0,4,5
六盘水,2020-01-08,18,6,多云,阴,东南风,1-2,6,95,0.0,2,16
六盘水,2020-01-09,21,6,多云,多云,东南风,1-2,1,85,0.0,4,21
六盘水,2020-01-10,17,1,小雨,阴,西南风,3-4,15,80,0.0,3,24
黔西南,2020-01-04,22,12,多云,阴,南风,1-2,1,98,1.0,1,2
黔西南,2020-01-05,22,12,多云,小雨,南风,1-2,5,98,0.0,0,1
黔西南,2020-01-06,23,11,多云,多云,南风,1-2,1,91,0.0,3,24
黔西南,2020-01-07,22,11,多云,小雨,南风,1-2,1,98,0.0,1,2
黔西南,2020-01-08,23,11,阴,小雨,北风,1-2,1,97,1.0,2,5
黔西南,2020-01-09,24,12,阴,阴,东风,1-2,3,95,0.0,4,7
黔西南,2020-01-10,12,8,小雨,阴,无持续风向,1-2,6,76,1.0,3,24
成都,2020-01-04,11,7,阴,多云,无持续风向,1-2,10,67,0.0,0,25
成都,2020-01-05,11,7,多云,阴,无持续风向,1-2,7,68,1.0,2,25
成都,2020-01-06,12,6,小雨,多云,无持续风向,1-2,2,68,0.0,2,24
成都,2020-01-07,12,7,多云,阴,无持续风向,1-2,9,59,0.0,2,25
成都,2020-01-08,11,6,小雨,小雨,无持续风向,1-2,2,82,0.0,3,24
成都,2020-01-09,9,5,小雨,小雨,无持续风向,1-2,2,79,0.0,3,25
成都,2020-01-10,8,1,小雨,晴,无持续风向,1-2,11,72,0.0,1,25
攀枝花,2020-01-04,19,12,小雨,小雨,无持续风向,1-2,2,94,1.0,1,18
攀枝花,2020-01-05,14,8,小雨,小雨,无持续风向,1-2,3,94,1.0,1,21
攀枝花,2020-01-06,17,5,小雨,晴,无持续风向,1-2,8,75,0.0,1,24
攀枝花,2020-01-07,19,5,晴,晴,无持续风向,1-2,10,81,0.0,5,25
攀枝花,2020-01-08,20,6,晴,晴,无持续风向,1-2,5,80,0.0,4,25
攀枝花,2020-01-09,20,7,多云,多云,无持续风向,1-2,2,70,0.0,4,25
攀枝花,2020-01-10,17,6,小雨,阴,无持续风向,1-2,4,70,0.0,4,25
自贡,2020-01-04,11,8,阴,多云,无持续风向,1-2,7,68,0.0,0,25
自贡,2020-01-05,12,8,阴,小雨,无持续风向,1-2,2,75,1.0,1,25
自贡,2020-01-06,12,6,小雨,晴,无持续风向,1-2,2,61,1.0,2,24
自贡,2020-01-07,13,8,多云,阴,无持续风向,1-2,9,73,0.0,2,25
自贡,2020-01-08,11,7,小雨,小雨,无持续风向,1-2,7,88,0.0,1,25
自贡,2020-01-09,11,8,小雨,小雨,无持续风向,1-2,8,79,0.0,2,25
自贡,2020-01-10,10,7,小雨,小雨,无持续风向,1-2,6,69,1.0,1,25
绵阳,2020-01-04,11,6,阴,阴,无持续风向,1-2,7,72,0.0,2,25
绵阳,2020-01-05,12,7,多云,阴,无持续风向,1-2,9,62,1.0,1,25
绵阳,2020-01-06,12,5,小雨,阴,无持续风向,1-2,9,66,0.0,2,25
绵阳,2020-01-07,12,7,多云,阴,无持续风向,1-2,11,56,0.0,1,25
绵阳,2020-01-08,11,6,小雨,小雨,无持续风向,1-2,6,75,0.0,2,25
绵阳,2020-01-09,9,6,小雨,小雨,无持续风向,1-2,2,73,0.0,1,25
绵阳,2020-01-10,10,4,小雨,多云,无持续风向,1-2,9,67,1.0,1,25
南充,2020-01-04,10,7,阴,小雨,无持续风向,1-2,5,87,0.0,1,24
南充,2020-01-05,11,8,多云,小雨,无持续风向,1-2,8,81,1.0,1,25
南充,2020-01-06,10,5,中雨,多云,无持续风向,1-2,4,65,1.0,2,25
南充,2020-01-07,12,7,多云,多云,无持续风向,1-2,2,82,0.0,0,22
南充,2020-01-08,10,7,小雨,小雨,无持续风向,1-2,11,91,1.0,3,24
南充,2020-01-09,9,7,小雨,小雨,无持续风向,1-2,4,84,0.0,1,25
南充,2020-01-10,7,5,小雨,晴,无持续风向,1-2,8,76,1.0,1,25
达州,2020-01-04,10,8,小雨,小雨,无持续风向,1-2,2,95,1.2,1,23
达州,2020-01-05,11,8,小雨,小雨,无持续风向,1-2,6,98,4.3,1,9
达州,2020-01-06,10,6,中雨,小雨,无持续风向,1-2,9,90,6.3,1,23
达州,2020-01-07,11,6,多云,阵雨,无持续风向,1-2,5,89,0.0,2,13
达州,2020-01-08,10,6,小雨,小雨,无持续风向,1-2,7,95,1.0,3,21
达州,2020-01-09,8,5,小雨,小雨,无持续风向,1-2,7,89,0.0,1,24
达州,2020-01-10,8,6,小雨,多云,无持续风向,1-2,7,82,1.0,1,25
遂宁,2020-01-04,10,5,阴,小雨,无持续风向,1-2,6,81,0.0,1,25
遂宁,2020-01-05,12,7,多云,小雨,无持续风向,1-2,9,78,1.0,1,25
遂宁,2020-01-06,11,4,小雨,多云,无持续风向,1-2,4,58,1.0,2,25
遂宁,2020-01-07,12,7,多云,多云,无持续风向,1-2,1,76,0.0,2,25
遂宁,2020-01-08,10,7,小雨,小雨,无持续风向,1-2,1,86,1.0,2,24
遂宁,2020-01-09,9,6,小雨,小雨,无持续风向,1-2,8,81,1.0,1,25
遂宁,2020-01-10,8,4,小雨,晴,无持续风向,1-2,3,72,1.0,1,25
广安,2020-01-04,12,6,小雨,晴,无持续风向,1-2,4,93,0.0,1,24
广安,2020-01-05,12,9,小雨,小雨,无持续风向,1-2,7,92,1.0,1,24
广安,2020-01-06,11,7,中雨,小雨,无持续风向,1-2,10,84,3.8,1,24
广安,2020-01-07,12,7,多云,阵雨,无持续风向,1-2,4,91,0.0,0,15
广安,2020-01-08,10,7,小雨,小雨,无持续风向,1-2,11,95,1.0,3,24
广安,2020-01-09,9,6,小雨,小雨,无持续风向,1-2,7,90,0.0,1,25
广安,2020-01-10,7,5,小雨,小雨,无持续风向,1-2,5,82,1.0,1,25
巴中,2020-01-04,9,6,阴,小雨,无持续风向,1-2,6,90,1.4,1,24
巴中,2020-01-05,9,7,阴,小雨,无持续风向,1-2,11,91,1.0,1,23
巴中,2020-01-06,8,4,中雨,小雨,无持续风向,1-2,8,81,1.0,1,24
巴中,2020-01-07,11,4,晴,多云,无持续风向,1-2,7,79,0.0,5,22
巴中,2020-01-08,8,5,小雨,小雨,无持续风向,1-2,6,90,1.0,3,24
巴中,2020-01-09,6,4,小雨,小雨,无持续风向,1-2,9,82,0.0,1,25
巴中,2020-01-10,8,3,小雨,晴,无持续风向,1-2,1,79,1.0,1,25
泸州,2020-01-04,11,8,小雨,小雨,无持续风向,1-2,1,72,0.0,2,25
泸州,2020-01-05,12,8,小雨,小雨,无持续风向,1-2,5,74,1.0,1,25
泸州,2020-01-06,12,6,小雨,多云,无持续风向,1-2,9,72,1.1,1,25
泸州,2020-01-07,13,8,多云,小雨,无持续风向,1-2,9,76,0.0,0,25
泸州,2020-01-08,12,7,小雨,小雨,无持续风向,1-2,2,86,1.0,2,25
泸州,2020-01-09,11,7,小雨,小雨,无持续风向,1-2,3,83,1.0,1,25
泸州,2020-01-10,9,5,小雨,小雨,无持续风向,1-2,11,75,1.0,1,25
宜宾,2020-01-04,10,7,阴,阴,无持续风向,1-2,2,69,0.0,1,25
宜宾,2020-01-05,11,7,小雨,小雨,无持续风向,1-2,5,73,1.0,1,25
宜宾,2020-01-06,11,5,小雨,晴,无持续风向,1-2,8,75,1.0,1,24
宜宾,2020-01-07,13,7,多云,小雨,无持续风向,1-2,6,71,0.0,1,25
宜宾,2020-01-08,11,6,小雨,小雨,无持续风向,1-2,1,84,1.0,2,25
宜宾,2020-01-09,10,6,小雨,小雨,无持续风向,1-2,4,81,0.0,1,25
宜宾,2020-01-10,10,8,小雨,小雨,无持续风向,1-2,4,78,2.0,1,25
内江,2020-01-04,11,6,阴,阴,无持续风向,1-2,11,69,0.0,0,25
内江,2020-01-05,12,7,多云,小雨,无持续风向,1-2,5,76,1.0,1,25
内江,2020-01-06,12,5,小雨,多云,无持续风向,1-2,11,61,1.0,0,24
内江,2020-01-07,13,8,多云,阴,无持续风向,1-2,10,75,0.0,1,25
内江,2020-01-08,11,7,小雨,小雨,无持续风向,1-2,9,90,0.0,2,25
内江,2020-01-09,11,7,小雨,小雨,无持续风向,1-2,10,81,0.0,1,25
内江,2020-01-10,9,5,小雨,小雨,无持续风向,1-2,6,71,1.0,1,25
资阳,2020-01-04,11,3,阴,多云,无持续风向,1-2,10,73,0.0,2,25
资阳,2020-01-05,12,6,多云,多云,无持续风向,1-2,9,75,1.0,1,25
资阳,2020-01-06,11,4,小雨,多云,无持续风向,1-2,3,57,0.0,2,24
资阳,2020-01-07,12,7,多云,多云,无持续风向,1-2,8,69,0.0,0,25
资阳,2020-01-08,11,7,阴,小雨,无持续风向,1-2,6,82,0.0,2,25
资阳,2020-01-09,10,7,小雨,小雨,无持续风向,1-2,8,81,0.0,3,25
资阳,2020-01-10,8,4,小雨,多云,无持续风向,1-2,11,70,1.0,1,25
乐山,2020-01-04,11,7,阴,阴,无持续风向,1-2,7,75,0.0,1,25
乐山,2020-01-05,11,7,阴,阴,无持续风向,1-2,9,71,1.0,1,25
乐山,2020-01-06,11,5,阴,晴,无持续风向,1-2,11,81,1.0,0,24
乐山,2020-01-07,12,7,多云,小雨,无持续风向,1-2,6,68,0.0,0,25
乐山,2020-01-08,11,7,小雨,小雨,无持续风向,1-2,11,82,1.0,2,25
乐山,2020-01-09,10,7,小雨,小雨,无持续风向,1-2,4,82,0.0,2,25
乐山,2020-01-10,8,6,小雨,小雨,无持续风向,1-2,7,78,1.0,1,25
眉山,2020-01-04,11,4,阴,阴,无持续风向,1-2,8,75,0.0,0,25
眉山,2020-01-05,12,6,阴,阴,无持续风向,1-2,9,70,1.0,1,25
眉山,2020-01-06,12,4,小雨,多云,无持续风向,1-2,1,73,1.0,1,25
眉山,2020-01-07,13,7,多云,小雨,无持续风向,1-2,8,66,0.0,0,25
眉山,2020-01-08,11,6,小雨,小雨,无持续风向,1-2,4,83,0.0,3,25
眉山,2020-01-09,9,6,小雨,小雨,无持续风向,1-2,4,82,0.0,4,25
眉山,2020-01-10,7,5,小雨,多云,无持续风向,1-2,1,73,1.0,1,25
凉山,2020-01-04,20,11,小雨,晴,无持续风向,1-2,1,95,1.0,2,10
凉山,2020-01-05,13,8,小雨,小雨,无持续风向,1-2,11,92,1.0,1,20
凉山,2020-01-06,17,3,小雨,晴,无持续风向,1-2,11,80,0.0,2,24
凉山,2020-01-07,17,3,晴,晴,无持续风向,1-2,6,82,0.0,9,24
凉山,2020-01-08,17,3,晴,晴,无持续风向,1-2,2,89,0.0,4,24
凉山,2020-01-09,18,5,多云,阵雨,无持续风向,1-2,2,83,0.0,4,24
凉山,2020-01-10,22,5,晴,阴,西南风,4-5,32,78,0.0,3,24
雅安,2020-01-04,10,5,阴,阴,无持续风向,1-2,8,80,0.0,2,25
雅安,2020-01-05,10,6,阴,小雨,无持续风向,1-2,2,77,1.0,1,24
雅安,2020-01-06,10,5,小雨,多云,无持续风向,1-2,1,87,1.0,2,24
雅安,2020-01-07,11,6,多云,小雨,无持续风向,1-2,7,75,0.0,1,24
雅安,2020-01-08,9,5,小雨,小雨,无持续风向,1-2,5,85,0.0,3,23
雅安,2020-01-09,8,5,小雨,小雨,无持续风向,1-2,9,88,0.0,2,22
雅安,2020-01-10,7,3,小雨,多云,无持续风向,1-2,5,88,1.0,1,24
甘孜,2020-01-04,6,-4,小雨,晴,无持续风向,1-2,1,71,1.6,0,24
甘孜,2020-01-05,5,-7,多云,阴,无持续风向,1-2,11,63,0.0,4,22
甘孜,2020-01-06,0,-14,多云,晴,无持续风向,1-2,5,31,1.1,4,24
甘孜,2020-01-07,3,-10,晴,晴,无持续风向,1-2,1,77,0.0,6,23
甘孜,2020-01-08,3,-9,多云,多云,无持续风向,1-2,2,71,0.0,4,24
甘孜,2020-01-09,4,-9,小雪,小雪,无持续风向,1-2,8,69,0.0,4,24
甘孜,2020-01-10,5,-11,阴,小雪,西南风,3-4,20,54,1.5,2,24
阿坝,2020-01-04,8,-9,小雪,小雪,无持续风向,1-2,6,87,0.0,2,23
阿坝,2020-01-05,5,-9,阴,雨夹雪,无持续风向,1-2,1,87,0.0,2,24
阿坝,2020-01-06,1,-15,阴,晴,无持续风向,1-2,9,61,1.1,0,24
阿坝,2020-01-07,1,-14,多云,晴,无持续风向,1-2,5,69,0.0,4,25
阿坝,2020-01-08,3,-12,多云,多云,无持续风向,1-2,11,78,0.0,4,25
阿坝,2020-01-09,3,-11,多云,小雪,无持续风向,1-2,2,86,0.0,4,21
阿坝,2020-01-10,3,-13,阴,中雪,西风,3-4,20,48,0.0,2,24
德阳,2020-01-04,11,5,阴,阴,无持续风向,1-2,8,71,0.0,1,25
德阳,2020-01-05,11,7,多云,多云,无持续风向,1-2,7,64,1.0,2,25
德阳,2020-01-06,12,6,小雨,多云,无持续风向,1-2,10,69,1.0,2,24
德阳,2020-01-07,12,6,多云,阴,无持续风向,1-2,6,58,0.0,2,25
德阳,2020-01-08,11,5,小雨,小雨,无持续风向,1-2,3,79,0.0,3,24
德阳,2020-01-09,9,5,小雨,小雨,无持续风向,1-2,1,73,0.0,2,25
德阳,2020-01-10,9,3,小雨,晴,无持续风向,1-2,4,73,0.0,1,25
广元,2020-01-04,10,4,阴,小雨,无持续风向,1-2,1,80,1.3,1,25
广元,2020-01-05,9,5,阴,阴,无持续风向,1-2,8,61,1.0,1,25
广元,2020-01-06,9,3,小雨,多云,无持续风向,1-2,5,77,1.0,2,24
广元,2020-01-07,11,5,多云,多云,无持续风向,1-2,11,81,0.0,2,22
广元,2020-01-08,8,5,小雨,小雨,无持续风向,1-2,4,94,1.0,1,16
广元,2020-01-09,6,5,小雨,小雨,无持续风向,1-2,6,88,1.4,1,22
广元,2020-01-10,8,3,小雨,小雨,无持续风向,1-2,2,76,1.0,1,25
广州,2020-01-04,25,15,多云,多云,无持续风向,1-2,3,69,0.0,4,25
广州,2020-01-05,24,17,多云,多云,无持续风向,1-2,7,63,0.0,4,25
广州,2020-01-06,25,18,多云,多云,东南风,3-4,21,72,0.0,3,25
广州,2020-01-07,26,16,多云,多云,无持续风向,1-2,5,72,0.0,3,25
广州,2020-01-08,23,14,多云,多云,无持续风向,1-2,6,51,0.0,4,25
广州,2020-01-09,23,15,多云,多云,东南风,3-4,19,64,0.0,4,25
广州,2020-01-10,22,13,阴,晴,无持续风向,1-2,3,73,0.0,1,25
韶关,2020-01-04,25,13,多云,多云,无持续风向,1-2,2,82,0.0,3,25
韶关,2020-01-05,24,15,多云,多云,无持续风向,1-2,3,78,0.0,4,25
韶关,2020-01-06,25,17,多云,多云,无持续风向,1-2,7,84,0.0,4,25
韶关,2020-01-07,23,10,小雨,阴,无持续风向,1-2,11,75,0.0,0,25
韶关,2020-01-08,17,7,多云,多云,无持续风向,1-2,6,75,0.0,4,25
韶关,2020-01-09,20,10,晴,多云,无持续风向,1-2,8,80,0.0,4,25
韶关,2020-01-10,18,12,小雨,小雨,无持续风向,1-2,5,89,0.0,1,25
惠州,2020-01-04,25,16,多云,多云,无持续风向,1-2,3,89,0.0,3,25
惠州,2020-01-05,23,18,多云,多云,无持续风向,1-2,7,73,0.0,4,25
惠州,2020-01-06,25,18,多云,小雨,无持续风向,1-2,1,78,0.0,1,25
惠州,2020-01-07,27,15,多云,多云,无持续风向,1-2,1,91,0.0,4,25
惠州,2020-01-08,23,13,多云,多云,无持续风向,1-2,2,68,0.0,4,25
惠州,2020-01-09,23,15,多云,阴,无持续风向,1-2,8,87,0.0,4,25
惠州,2020-01-10,22,14,小雨,多云,无持续风向,1-2,8,89,0.0,4,25
梅州,2020-01-04,25,14,多云,多云,无持续风向,1-2,7,92,0.0,4,25
梅州,2020-01-05,23,13,多云,多云,无持续风向,1-2,9,95,0.0,4,25
梅州,2020-01-06,23,17,多云,多云,无持续风向,1-2,11,89,0.0,4,25
梅州,2020-01-07,27,13,多云,多云,无持续风向,1-2,7,93,0.0,3,25
梅州,2020-01-08,23,10,多云,多云,无持续风向,1-2,7,71,0.0,4,25
梅州,2020-01-09,23,10,多云,多云,无持续风向,1-2,5,86,0.0,4,25
梅州,2020-01-10,23,13,多云,晴,无持续风向,1-2,3,84,0.0,4,25
汕头,2020-01-04,23,16,多云,多云,无持续风向,1-2,10,83,0.0,3,25
汕头,2020-01-05,22,16,多云,阴,无持续风向,1-2,11,86,0.0,2,25
汕头,2020-01-06,23,17,阴,阴,无持续风向,1-2,10,82,0.0,2,25
汕头,2020-01-07,23,15,阴,阴,无持续风向,1-2,3,84,0.0,2,25
汕头,2020-01-08,22,14,多云,多云,东风,3-4,18,77,0.0,4,25
汕头,2020-01-09,21,14,多云,晴,无持续风向,1-2,10,75,0.0,4,25
汕头,2020-01-10,20,14,小雨,多云,无持续风向,1-2,3,82,0.0,4,25
深圳,2020-01-04,25,17,多云,多云,无持续风向,1-2,8,81,0.0,4,25
深圳,2020-01-05,23,18,小雨,小雨,无持续风向,1-2,1,78,0.0,0,25
深圳,2020-01-06,24,19,小雨,小雨,无持续风向,1-2,9,82,0.0,1,25
深圳,2020-01-07,24,18,小雨,阴,无持续风向,1-2,1,82,0.0,2,25
深圳,2020-01-08,25,16,阴,多云,无持续风向,1-2,2,76,0.0,4,25
深圳,2020-01-09,22,16,多云,多云,东北风,3-4,12,80,0.0,4,25
深圳,2020-01-10,22,17,阴,阴,无持续风向,1-2,6,84,0.0,4,25
珠海,2020-01-04,23,18,多云,多云,无持续风向,1-2,8,82,0.0,4,25
珠海,2020-01-05,22,17,多云,小雨,无持续风向,1-2,10,84,0.0,1,25
珠海,2020-01-06,22,20,小雨,小雨,无持续风向,1-2,3,88,0.0,1,25
珠海,2020-01-07,26,17,多云,多云,无持续风向,1-2,6,83,0.0,4,25
珠海,2020-01-08,24,15,多云,多云,无持续风向,1-2,8,82,0.0,4,25
珠海,2020-01-09,22,18,多云,阴,无持续风向,1-2,9,82,0.0,4,25
珠海,2020-01-10,21,18,阴,阴,无持续风向,1-2,3,85,0.0,2,25
佛山,2020-01-04,24,16,多云,多云,无持续风向,1-2,8,71,0.0,3,25
佛山,2020-01-05,24,18,小雨,小雨,无持续风向,1-2,8,64,0.0,2,25
佛山,2020-01-06,25,18,小雨,小雨,无持续风向,1-2,7,75,0.0,1,25
佛山,2020-01-07,25,16,多云,多云,无持续风向,1-2,5,70,0.0,3,25
佛山,2020-01-08,23,14,晴,晴,无持续风向,1-2,1,56,0.0,4,25
佛山,2020-01-09,23,16,多云,多云,无持续风向,1-2,11,67,0.0,4,25
佛山,2020-01-10,20,15,阴,晴,无持续风向,1-2,3,74,0.0,1,25
肇庆,2020-01-04,24,15,多云,多云,无持续风向,1-2,9,92,0.0,3,25
肇庆,2020-01-05,23,17,多云,小雨,无持续风向,1-2,6,83,0.0,2,25
肇庆,2020-01-06,23,18,小雨,小雨,无持续风向,1-2,1,88,1.0,1,25
肇庆,2020-01-07,27,15,阴,多云,无持续风向,1-2,7,84,1.0,2,25
肇庆,2020-01-08,24,13,多云,多云,无持续风向,1-2,11,66,0.0,3,25
肇庆,2020-01-09,24,16,多云,阴,无持续风向,1-2,8,86,0.0,4,25
肇庆,2020-01-10,20,14,小雨,多云,无持续风向,1-2,7,90,0.0,1,25
湛江,2020-01-04,25,18,多云,多云,无持续风向,1-2,8,79,0.0,4,25
湛江,2020-01-05,23,19,小雨,阴,无持续风向,1-2,7,89,0.0,0,25
湛江,2020-01-06,24,20,小雨,小雨,无持续风向,1-2,4,96,1.0,0,25
湛江,2020-01-07,27,21,多云,多云,无持续风向,1-2,10,94,1.0,4,25
湛江,2020-01-08,26,17,多云,多云,无持续风向,1-2,4,87,0.0,5,25
湛江,2020-01-09,25,20,多云,阴,无持续风向,1-2,2,87,0.0,4,25
湛江,2020-01-10,23,17,小雨,阴,东南风,3-4,17,84,0.0,2,25
江门,2020-01-04,25,17,晴,多云,无持续风向,1-2,7,80,0.0,7,25
江门,2020-01-05,23,18,多云,多云,无持续风向,1-2,9,73,0.0,3,25
江门,2020-01-06,24,19,小雨,小雨,无持续风向,1-2,6,85,1.0,1,25
江门,2020-01-07,25,17,多云,多云,无持续风向,1-2,10,81,1.0,3,25
江门,2020-01-08,23,16,多云,多云,无持续风向,1-2,7,68,0.0,4,25
江门,2020-01-09,23,16,多云,阴,无持续风向,1-2,10,78,0.0,4,25
江门,2020-01-10,22,15,阴,多云,无持续风向,1-2,3,81,0.0,1,25
河源,2020-01-04,26,14,多云,多云,无持续风向,1-2,4,92,0.0,3,25
河源,2020-01-05,26,15,多云,多云,无持续风向,1-2,11,78,0.0,3,25
河源,2020-01-06,25,18,多云,多云,无持续风向,1-2,5,79,0.0,4,25
河源,2020-01-07,27,14,多云,多云,无持续风向,1-2,8,87,0.0,3,25
河源,2020-01-08,22,12,多云,多云,无持续风向,1-2,6,69,0.0,4,25
河源,2020-01-09,23,13,多云,多云,无持续风向,1-2,3,88,0.0,4,25
河源,2020-01-10,21,12,小雨,晴,无持续风向,1-2,8,88,0.0,4,25
清远,2020-01-04,25,15,多云,多云,无持续风向,1-2,9,87,0.0,3,25
清远,2020-01-05,25,18,小雨,小雨,无持续风向,1-2,6,73,0.0,0,25
清远,2020-01-06,23,19,小雨,小雨,无持续风向,1-2,11,83,0.0,1,25
清远,2020-01-07,26,14,阴,多云,无持续风向,1-2,5,79,1.1,2,25
清远,2020-01-08,22,12,晴,多云,无持续风向,1-2,3,67,0.0,4,25
清远,2020-01-09,23,16,晴,多云,无持续风向,1-2,4,81,0.0,4,25
清远,2020-01-10,19,13,小雨,多云,无持续风向,1-2,3,86,0.0,1,25
云浮,2020-01-04,25,14,多云,多云,无持续风向,1-2,1,93,0.0,3,25
云浮,2020-01-05,24,16,小雨,小雨,无持续风向,1-2,2,86,0.0,1,25
云浮,2020-01-06,23,18,多云,多云,无持续风向,1-2,11,92,1.0,3,25
云浮,2020-01-07,27,14,多云,多云,无持续风向,1-2,10,86,0.0,4,25
云浮,2020-01-08,24,12,多云,多云,无持续风向,1-2,11,81,0.0,4,25
云浮,2020-01-09,24,15,多云,阴,无持续风向,1-2,2,89,0.0,4,25
云浮,2020-01-10,20,13,小雨,小雨,无持续风向,1-2,6,92,0.0,1,25
潮州,2020-01-04,24,15,多云,多云,无持续风向,1-2,6,87,0.0,3,25
潮州,2020-01-05,21,14,多云,多云,无持续风向,1-2,3,88,0.0,4,25
潮州,2020-01-06,23,17,阴,阴,无持续风向,1-2,10,82,0.0,0,25
潮州,2020-01-07,25,16,多云,多云,无持续风向,1-2,9,83,0.0,3,25
潮州,2020-01-08,25,13,晴,晴,无持续风向,1-2,11,84,0.0,4,25
潮州,2020-01-09,23,12,晴,晴,无持续风向,1-2,1,82,0.0,4,25
潮州,2020-01-10,21,11,多云,多云,无持续风向,1-2,10,85,0.0,4,25
东莞,2020-01-04,24,15,多云,多云,无持续风向,1-2,7,70,0.0,3,25
东莞,2020-01-05,23,17,阴,阴,无持续风向,1-2,8,65,0.0,2,25
东莞,2020-01-06,23,18,阴,阴,无持续风向,1-2,5,70,0.0,1,25
东莞,2020-01-07,25,17,阴,多云,无持续风向,1-2,6,75,0.0,1,25
东莞,2020-01-08,22,15,多云,多云,东北风,3-4,20,60,0.0,4,25
东莞,2020-01-09,21,17,多云,多云,无持续风向,1-2,3,67,0.0,4,25
东莞,2020-01-10,21,14,阴,多云,无持续风向,1-2,6,69,0.0,4,25
中山,2020-01-04,25,16,多云,多云,无持续风向,1-2,9,80,0.0,4,25
中山,2020-01-05,23,18,多云,阴,无持续风向,1-2,2,74,0.0,1,25
中山,2020-01-06,24,19,小雨,小雨,无持续风向,1-2,11,82,0.0,1,25
中山,2020-01-07,25,17,多云,多云,无持续风向,1-2,1,80,0.0,3,25
中山,2020-01-08,22,15,多云,多云,无持续风向,1-2,6,71,0.0,4,25
中山,2020-01-09,21,16,多云,阴,无持续风向,1-2,11,77,0.0,4,25
中山,2020-01-10,22,16,阴,多云,无持续风向,1-2,11,81,0.0,1,25
阳江,2020-01-04,24,17,多云,多云,无持续风向,1-2,1,86,0.0,3,25
阳江,2020-01-05,23,18,小雨,小雨,无持续风向,1-2,9,87,0.0,2,25
阳江,2020-01-06,24,20,小雨,阴,无持续风向,1-2,11,88,1.1,0,25
阳江,2020-01-07,27,18,多云,多云,无持续风向,1-2,6,91,1.0,4,25
阳江,2020-01-08,25,18,多云,多云,无持续风向,1-2,4,85,0.0,4,25
阳江,2020-01-09,25,19,晴,多云,无持续风向,1-2,4,83,0.0,5,25
阳江,2020-01-10,21,15,小雨,小雨,无持续风向,1-2,10,86,0.0,1,25
揭阳,2020-01-04,23,15,多云,多云,无持续风向,1-2,1,93,0.0,4,25
揭阳,2020-01-05,23,15,多云,多云,无持续风向,1-2,3,91,0.0,4,25
揭阳,2020-01-06,25,17,多云,多云,无持续风向,1-2,3,78,0.0,3,25
揭阳,2020-01-07,25,16,多云,多云,无持续风向,1-2,6,85,0.0,4,25
揭阳,2020-01-08,23,14,多云,多云,无持续风向,1-2,9,79,0.0,4,25
揭阳,2020-01-09,22,12,多云,多云,无持续风向,1-2,6,81,0.0,4,25
揭阳,2020-01-10,21,13,多云,多云,无持续风向,1-2,8,87,0.0,4,25
茂名,2020-01-04,27,18,多云,多云,无持续风向,1-2,3,89,0.0,4,25
茂名,2020-01-05,26,19,多云,阴,无持续风向,1-2,7,88,0.0,3,25
茂名,2020-01-06,27,20,多云,阴,无持续风向,1-2,6,93,1.0,4,25
茂名,2020-01-07,28,18,多云,多云,无持续风向,1-2,2,91,0.0,4,25
茂名,2020-01-08,26,16,多云,多云,无持续风向,1-2,8,85,0.0,4,25
茂名,2020-01-09,26,20,多云,阴,无持续风向,1-2,9,79,0.0,5,25
茂名,2020-01-10,25,16,小雨,阴,无持续风向,1-2,10,85,0.0,2,25
汕尾,2020-01-04,23,17,多云,多云,无持续风向,1-2,4,84,0.0,3,25
汕尾,2020-01-05,21,17,多云,多云,无持续风向,1-2,7,80,0.0,4,25
汕尾,2020-01-06,23,18,阴,阴,无持续风向,1-2,5,79,0.0,0,25
汕尾,2020-01-07,25,19,多云,多云,无持续风向,1-2,9,84,1.0,4,25
汕尾,2020-01-08,24,15,多云,多云,无持续风向,1-2,5,77,0.0,4,25
汕尾,2020-01-09,21,16,多云,多云,无持续风向,1-2,11,79,0.0,4,25
汕尾,2020-01-10,21,15,阴,阴,无持续风向,1-2,2,78,0.0,4,25
昆明,2020-01-04,16,7,小到中雨,小到中雨,南风,3-4,20,86,1.8,0,17
昆明,2020-01-05,15,6,中雨,阵雨,南风,3-4,22,89,1.0,2,16
昆明,2020-01-06,16,2,阵雨,晴,西南风,4-5,27,88,0.0,1,24
昆明,2020-01-07,17,6,晴,晴,无持续风向,1-2,2,89,0.0,7,25
昆明,2020-01-08,18,5,晴,晴,西南风,3-4,24,83,0.0,4,25
昆明,2020-01-09,18,6,晴,多云,西南风,3-4,12,73,0.0,5,24
昆明,2020-01-10,16,5,多云,多云,西南风,4-5,25,65,0.0,4,24
